UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,LifetimeAccountInMonth,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,FollowingFollowerRatio,MeanTweetsPerDay,UrlInTweetsRate,UserMentionsRate,MeanTimeSecBetweenTweets,MaxTimeSecBetweenTweets,MeanNbMentionsPerTweet,MeanJaccardSimilarity,TypeOfUser
23517202,14,100,8,275,62,500,4.44,7.0,0.16,0.55,12188.0,106515.0,1.0,0.04,0
23522787,12,94,8,6,196,1916,0.03,13.0,1.0,0.0,5948.0,52193.0,0.0,0.04,0
23524789,10,23,8,249,912,7178,0.27,33.0,0.0,0.96,2597.0,121841.0,1.0,0.04,0
23525823,6,0,8,60,86,2410,0.7,29.0,0.04,0.49,2515.0,38028.0,1.0,0.04,0
23527435,7,0,8,127,56,1748,2.27,8.0,0.12,0.86,11761.0,178996.0,1.0,0.03,0
23531075,11,47,8,95,108,991,0.88,12.0,0.02,0.68,8695.0,199852.0,1.0,0.04,0
23542670,11,0,8,185,53,1202,3.49,5.0,0.02,0.06,18407.0,205720.0,1.0,0.02,0
23545068,7,38,8,65,101,1497,0.64,5.0,0.0,0.53,20641.0,286057.0,1.0,0.03,0
23545422,9,0,8,318,175,821,1.82,16.0,0.12,0.39,5362.0,171982.0,1.0,0.15,0
23549825,13,51,8,472,318,13235,1.48,40.0,0.04,0.82,1695.0,41233.0,1.0,0.03,0
23552563,10,128,8,282,339,2969,0.83,40.0,0.1,0.64,1691.0,30357.0,2.0,0.02,0
23554151,13,54,8,83,109,1131,0.76,67.0,0.04,0.7,443.0,14453.0,1.0,0.05,0
23555104,11,123,8,568,725,7307,0.78,92.0,0.19,0.72,227.0,5093.0,1.0,0.04,0
23555682,13,37,8,11,31,565,0.35,3.0,0.0,0.21,38172.0,577339.0,1.0,0.03,0
23560091,5,95,8,34,33,1561,1.03,12.0,0.01,0.35,6842.0,64107.0,1.0,0.03,0
23560425,9,151,8,709,865,8460,0.82,38.0,0.01,0.82,1771.0,85406.0,1.0,0.04,0
23560475,10,25,8,34,41,49,0.83,1.0,0.78,0.0,440851.0,3321021.0,0.0,0.04,0
23564141,8,76,8,31,26,406,1.19,5.0,0.0,0.64,16424.0,93398.0,1.0,0.05,0
23565093,7,0,8,41,39,912,1.05,4.0,0.53,0.18,21183.0,180736.0,1.0,0.05,0
23570721,15,0,8,10,12,5,0.83,1.0,0.0,0.0,4328154.0,13744859.0,0.0,0.02,0
23572331,14,29,8,133,3547,4014,0.04,67.0,0.35,0.68,568.0,21611.0,1.0,0.2,0
23572374,13,98,8,0,246,16780,0.0,67.0,1.0,0.0,648.0,5411.0,0.0,0.14,0
23574744,9,85,8,132,103,306,1.28,5.0,0.63,0.48,21072.0,236019.0,1.0,0.02,0
23576833,12,0,8,1227,747,2885,1.64,25.0,0.02,0.82,3332.0,195603.0,2.0,0.06,0
23583107,4,23,8,1220,941,360,1.3,7.0,0.96,0.89,20787.0,346466.0,1.0,0.11,0
23584552,12,15,8,90,101,1587,0.89,17.0,0.26,0.41,4828.0,81173.0,1.0,0.05,0
23585156,13,77,8,1214,635,4160,1.91,15.0,0.3,0.36,6021.0,128047.0,1.0,0.04,0
23591470,11,44,8,69,2757,1531,0.03,12.0,0.02,0.74,30627.0,1457290.0,1.0,0.04,0
23604442,5,133,8,60,22,4502,2.73,22.0,0.03,0.28,3444.0,45217.0,1.0,0.02,0
23605774,7,99,8,17,32,473,0.53,2.0,0.04,0.14,45410.0,447999.0,1.0,0.04,0
23608573,6,70,8,89,153,1607,0.58,33.0,0.12,0.54,2077.0,66425.0,1.0,0.04,0
23611352,11,92,8,197,130,1575,1.52,15.0,0.1,0.75,5314.0,85658.0,1.0,0.05,0
23612102,9,0,8,37,51,326,0.73,4.0,0.02,0.42,22953.0,190269.0,1.0,0.04,0
23612246,9,0,8,87,79,646,1.1,4.0,0.02,0.36,23032.0,153984.0,1.0,0.03,0
23616503,12,132,8,330,341,1379,0.97,12.0,0.0,0.75,6492.0,82172.0,1.0,0.04,0
23616720,6,0,8,69,52,309,1.33,3.0,0.18,0.56,44423.0,362225.0,1.0,0.04,0
23622367,9,81,8,52,40,2019,1.3,6.0,0.0,0.61,15195.0,116409.0,1.0,0.05,0
23623377,11,85,8,59,28,1728,2.11,18.0,0.0,0.0,4705.0,158993.0,1.0,0.58,0
23626834,8,22,8,145,181,4974,0.8,15.0,0.08,0.67,5582.0,127849.0,1.0,0.04,0
23632906,11,89,8,96,102,1026,0.94,8.0,0.36,0.61,11028.0,140301.0,1.0,0.03,0
23639187,13,34,8,267,164,2475,1.63,10.0,0.06,0.7,8755.0,110384.0,1.0,0.09,0
23640398,13,0,8,59,55,1181,1.07,13.0,0.02,0.68,6030.0,102067.0,1.0,0.05,0
23643065,9,0,8,67,46,850,1.46,8.0,0.04,0.26,10246.0,106958.0,1.0,0.09,0
23647823,12,26,8,80,72,908,1.11,4.0,0.06,0.46,26823.0,509531.0,1.0,0.02,0
23648131,12,159,8,648,785,8682,0.83,100.0,0.02,0.76,824.0,25965.0,1.0,0.05,0
23658081,12,0,8,85,53,302,1.6,3.0,0.04,0.68,107254.0,3018108.0,1.0,0.04,0
23659481,11,157,8,208,582,2526,0.36,12.0,0.04,0.2,6640.0,57899.0,1.0,0.05,0
23668810,9,33,8,220,141,2614,1.56,29.0,0.01,0.36,2467.0,69208.0,1.0,0.1,0
23679284,10,87,8,370,136,5254,2.72,17.0,0.12,0.5,4411.0,76885.0,1.0,0.04,0
23681113,13,0,8,169,47,257,3.6,3.0,0.38,0.09,40435.0,447357.0,1.0,0.06,0
23682946,9,93,8,48,50,337,0.96,14.0,0.06,0.74,6380.0,169057.0,1.0,0.04,0
23686206,8,28,8,29,35,656,0.83,4.0,0.02,0.36,31807.0,494761.0,1.0,0.03,0
23690835,15,25,8,259,585,14834,0.44,50.0,0.02,0.84,1231.0,56897.0,1.0,0.05,0
23695269,9,59,8,229,456,3495,0.5,40.0,0.1,0.57,1752.0,36731.0,1.0,0.05,0
23697078,8,0,8,49,39,645,1.26,7.0,0.29,0.0,11637.0,79686.0,0.0,0.13,0
23697225,8,29,8,101,26,335,3.88,4.0,0.0,0.94,43287.0,783786.0,1.0,0.07,0
23698411,12,92,8,443,835,11621,0.53,100.0,0.02,0.7,636.0,28368.0,1.0,0.03,0
23703810,10,52,8,63,39,58,1.62,1.0,0.05,0.38,337815.0,1729334.0,1.0,0.03,0
23704658,10,129,8,48,55,1245,0.87,6.0,0.03,0.36,14737.0,193325.0,1.0,0.04,0
23706091,6,51,8,146,77,934,1.9,4.0,0.04,0.47,32433.0,410836.0,1.0,0.04,0
23707913,14,68,8,29597,30732,7692,0.96,100.0,0.99,0.02,516.0,1316.0,3.0,0.08,0
23710976,15,21,8,52,59,1375,0.88,6.0,0.08,0.33,12798.0,73362.0,1.0,0.03,0
23715077,11,65,8,60,83,1191,0.72,33.0,0.07,0.64,1883.0,51441.0,1.0,0.04,0
23715334,12,39,8,451,577,569,0.78,4.0,0.38,0.68,38637.0,466152.0,1.0,0.04,0
23717733,5,0,8,2001,1135,516,1.76,18.0,1.0,0.0,4294.0,17998.0,0.0,0.05,0
23719020,10,97,8,1071,1105,15674,0.97,100.0,0.04,0.77,498.0,25538.0,1.0,0.03,0
23724542,10,47,8,59,67,1295,0.88,28.0,0.0,0.33,2543.0,45260.0,1.0,0.05,0
23727009,9,0,8,10,15,33,0.67,4.0,0.0,0.21,673356.0,21608721.0,1.0,0.04,0
23727217,9,33,8,74,127,857,0.58,11.0,0.06,0.44,7733.0,92515.0,1.0,0.04,0
23729702,9,0,8,34,16,77,2.12,2.0,0.47,0.0,252031.0,6186950.0,0.0,0.13,0
23731591,10,0,8,1019,576,4601,1.77,25.0,0.29,0.86,3139.0,80855.0,1.0,0.11,0
23736501,8,17,8,49,97,1843,0.51,15.0,0.19,0.62,5153.0,108011.0,1.0,0.03,0
23738023,11,84,8,50,61,208,0.82,3.0,0.14,0.35,34111.0,280995.0,1.0,0.05,0
23740687,11,64,8,43,74,1024,0.58,6.0,0.01,0.52,16283.0,234745.0,1.0,0.03,0
23741676,11,67,8,246,253,2131,0.97,7.0,0.03,0.16,11433.0,70821.0,1.0,0.03,0
23741761,14,140,8,237,219,1208,1.08,4.0,0.09,0.6,22388.0,181018.0,1.0,0.04,0
23741983,8,0,8,35,50,193,0.7,2.0,0.19,0.3,113352.0,2496510.0,1.0,0.04,0
23742537,6,156,8,14,34,310,0.41,3.0,0.22,0.3,47524.0,631322.0,1.0,0.04,0
23743664,12,14,8,309,177,1791,1.75,7.0,0.02,0.56,15494.0,369720.0,1.0,0.04,0
23745304,8,146,8,856,1346,10991,0.64,38.0,0.34,0.54,1800.0,58610.0,1.0,0.17,0
23745534,9,43,8,1979,4261,3102,0.46,12.0,1.0,0.0,7251.0,50975.0,2.0,0.03,0
23746114,7,0,8,15,16,1727,0.94,6.0,1.0,0.0,14679.0,94008.0,0.0,0.05,0
23751696,7,13,8,85,51,1680,1.67,22.0,0.0,0.27,3400.0,47804.0,1.0,0.04,0
23755763,10,20,8,215,236,5440,0.91,10.0,1.0,0.0,8154.0,82790.0,0.0,0.07,0
23756012,13,106,8,165,211,5107,0.78,67.0,0.0,0.96,974.0,29299.0,1.0,0.03,0
23757784,14,160,8,177,230,1170,0.77,22.0,0.25,0.86,3959.0,135979.0,1.0,0.03,0
23759933,6,0,8,1,2,95,0.5,9.0,0.01,0.02,231171.0,10382438.0,1.0,0.23,0
23764670,8,0,8,202,113,7930,1.79,50.0,0.06,0.88,1355.0,42619.0,1.0,0.05,0
23765029,10,0,8,129,51,575,2.53,4.0,0.15,0.46,30669.0,348568.0,1.0,0.05,0
23765182,8,0,8,20,22,257,0.91,7.0,0.0,0.55,14949.0,436587.0,1.0,0.03,0
23765387,10,112,8,172,770,2850,0.22,16.0,0.05,0.66,4917.0,74863.0,1.0,0.03,0
23768735,8,62,8,125,32,328,3.91,3.0,0.11,0.37,30877.0,703601.0,1.0,0.05,0
23772029,10,0,8,1,240,3203,0.0,12.0,1.0,0.0,8550.0,210654.0,0.0,0.08,0
23780708,9,29,8,5,176,5005,0.03,17.0,1.0,0.0,4801.0,39489.0,0.0,0.12,0
23785048,9,19,8,59,16,7,3.69,1.0,0.14,0.14,1775960.0,8037480.0,1.0,0.08,0
23799349,12,94,8,226,131,20,1.73,2.0,0.55,0.1,406701.0,5866152.0,5.0,0.03,0
23805667,7,0,8,13,11,11,1.18,1.0,0.0,0.0,1771640.0,5337330.0,0.0,0.14,0
23813442,7,41,8,24,30,258,0.8,2.0,0.07,0.05,94385.0,509685.0,1.0,0.04,0
23818846,8,17,8,172,288,652,0.6,4.0,0.02,0.08,19820.0,80664.0,1.0,0.01,0
23820832,13,160,8,489,781,39,0.63,2.0,0.08,0.46,888734.0,11238169.0,1.0,0.07,0
23825215,14,46,8,60,76,492,0.79,5.0,0.32,0.2,20909.0,175971.0,1.0,0.03,0
23837196,12,68,8,149,568,11643,0.26,50.0,1.0,0.0,1349.0,18497.0,0.0,0.03,0
23841721,13,14,8,1367,770,7583,1.78,62.0,0.03,0.85,1345.0,34049.0,1.0,0.05,0
23848219,12,148,8,196,564,1711,0.35,6.0,0.01,0.48,14233.0,152488.0,2.0,0.06,0
23852074,7,80,8,49,196,158,0.25,3.0,0.34,0.35,139386.0,3576942.0,1.0,0.04,0
23854163,12,32,8,270,283,2967,0.95,12.0,0.3,0.74,7245.0,172419.0,1.0,0.04,0
23856925,10,21,8,100,113,2179,0.88,33.0,0.0,0.43,2466.0,65819.0,1.0,0.05,0
23858637,7,36,8,1012,459,4972,2.2,25.0,0.34,0.48,3026.0,85990.0,1.0,0.09,0
23859629,8,20,8,293,545,1408,0.54,22.0,0.09,0.68,3562.0,105019.0,1.0,0.04,0
23869329,14,53,8,38,52,576,0.73,4.0,0.11,0.62,31715.0,438219.0,1.0,0.04,0
23874214,12,5,8,509,308,8063,1.65,67.0,0.04,0.79,1106.0,42529.0,1.0,0.04,0
23875609,9,87,8,34,126,854,0.27,5.0,0.03,0.35,16041.0,87328.0,1.0,0.04,0
23879219,10,43,8,41,453,15885,0.09,33.0,0.02,0.34,2158.0,108525.0,1.0,0.04,0
23882885,15,158,8,323,445,3387,0.73,9.0,0.04,0.66,10351.0,206778.0,1.0,0.03,0
23890868,15,122,8,687,654,13272,1.05,40.0,1.0,0.0,1752.0,10207.0,0.0,0.17,0
23894825,9,0,8,25,5,4,5.0,2.0,0.2,1.0,736472.0,2843222.0,1.0,0.17,0
23899709,7,0,8,117,904,4143,0.13,40.0,0.02,0.58,1487.0,56117.0,1.0,0.04,0
23909328,12,45,8,71,35,105,2.03,2.0,0.06,0.19,215591.0,2671638.0,1.0,0.04,0
23910933,7,17,8,43,117,1793,0.37,10.0,0.1,0.44,8589.0,84238.0,1.0,0.05,0
23915329,15,74,8,123,48,4112,2.56,17.0,0.04,0.5,5660.0,260807.0,1.0,0.03,0
23916900,11,32,8,405,124,139,3.27,2.0,0.69,0.08,160400.0,5804749.0,1.0,0.17,0
23918261,8,46,8,41,259,2620,0.16,25.0,0.06,0.42,2818.0,52634.0,1.0,0.02,0
23919991,15,47,8,639,693,3825,0.92,33.0,0.2,0.64,2093.0,55892.0,1.0,0.05,0
23921840,9,15,8,311,272,8212,1.14,29.0,0.14,0.52,2641.0,96259.0,1.0,0.06,0
23922828,15,26,8,129,164,2240,0.79,22.0,0.01,0.82,3941.0,147491.0,1.0,0.05,0
23927223,13,0,8,184,221,3542,0.83,50.0,0.05,0.81,1383.0,51068.0,1.0,0.05,0
23929319,11,0,8,18,8,14,2.25,1.0,0.0,0.79,1562981.0,18058490.0,1.0,0.05,0
23935187,11,99,8,97,106,1918,0.92,12.0,0.33,0.28,7072.0,60749.0,1.0,0.02,0
23938778,12,115,8,58,272,2009,0.21,6.0,0.08,0.44,13001.0,118219.0,1.0,0.02,0
23939192,14,0,8,85,42,396,2.02,3.0,0.98,0.01,30207.0,206455.0,1.0,0.23,0
23940662,14,144,8,127,153,2266,0.83,10.0,0.21,0.48,7938.0,69087.0,1.0,0.04,0
23942420,13,0,8,4777,4660,8305,1.03,33.0,0.93,0.14,2215.0,25028.0,1.0,0.08,0
23946141,8,52,8,882,436,6105,2.02,66.0,0.03,0.7,1309.0,35458.0,1.0,0.04,0
23956165,9,56,8,189,215,9004,0.88,67.0,0.02,0.58,1112.0,32251.0,1.0,0.03,0
23957082,5,0,8,4,0,5,0.0,2.0,0.0,0.2,4435774.0,22119619.0,1.0,0.02,0
23961639,8,30,8,106,54,1228,1.96,10.0,0.08,0.73,8232.0,57303.0,1.0,0.04,0
23964079,9,74,8,79,211,1202,0.37,13.0,0.44,0.55,5893.0,43922.0,1.0,0.03,0
23967769,12,0,8,145,61,5291,2.38,50.0,0.01,0.54,1218.0,30906.0,1.0,0.06,0
23975472,6,42,8,267,163,8757,1.64,29.0,0.0,0.38,2294.0,80444.0,1.0,0.36,0
23978482,10,49,8,10,1773,4777,0.01,33.0,1.0,0.0,2105.0,17744.0,0.0,0.17,0
23980759,9,28,8,136,99,1012,1.37,4.0,0.08,0.58,29755.0,339554.0,1.0,0.03,0
23981988,10,125,8,732,755,2336,0.97,25.0,0.06,0.84,3079.0,81296.0,1.0,0.04,0
23983982,11,49,8,10,789,5855,0.01,29.0,1.0,0.0,2517.0,25963.0,0.0,0.13,0
23985717,15,160,8,346,158,1225,2.19,5.0,0.0,0.62,45308.0,865021.0,1.0,0.04,0
23995990,14,154,8,18,133,160,0.14,2.0,0.36,0.12,131320.0,4206284.0,1.0,0.04,0
23998069,8,20,8,55,40,945,1.38,18.0,0.31,0.36,5560.0,232657.0,1.0,0.1,0
24002442,4,160,8,50,41,574,1.22,10.0,0.04,0.21,10739.0,501263.0,1.0,0.03,0
24010272,10,30,8,114,409,3799,0.28,25.0,0.0,0.77,3167.0,67164.0,1.0,0.02,0
24013900,12,33,8,79,189,289,0.42,3.0,0.0,0.13,61283.0,2293098.0,1.0,0.05,0
24016369,14,71,8,617,623,1650,0.99,7.0,0.36,0.11,11438.0,86112.0,1.0,0.04,0
24017034,8,63,8,576,458,2345,1.26,33.0,0.16,0.8,2231.0,45736.0,2.0,0.05,0
24018426,9,140,8,233,248,3275,0.94,33.0,0.05,0.8,2205.0,64316.0,1.0,0.04,0
24018837,12,43,8,59,54,948,1.09,4.0,0.01,0.55,26366.0,276974.0,1.0,0.04,0
24025545,11,23,8,76,133,578,0.57,2.0,0.03,0.53,58646.0,565853.0,1.0,0.03,0
24029360,12,0,8,9,15,30,0.6,2.0,0.1,0.13,715235.0,9374755.0,1.0,0.02,0
24030688,15,0,8,240,197,798,1.22,11.0,0.06,0.7,8267.0,126897.0,1.0,0.05,0
24031717,6,77,8,112,185,5799,0.61,18.0,0.19,0.86,5089.0,184771.0,1.0,0.06,0
24039454,12,59,8,47,42,593,1.12,4.0,0.74,0.73,25874.0,349817.0,1.0,0.05,0
24047788,14,9,8,163,49,700,3.33,13.0,0.06,0.48,6096.0,63105.0,1.0,0.04,0
24050241,11,0,8,62,61,1270,1.02,5.0,0.02,0.49,18671.0,158227.0,1.0,0.03,0
24057619,4,0,8,23,28,44,0.82,1.0,0.27,0.16,532439.0,15984619.0,1.0,0.01,0
24062738,7,127,8,449,557,7247,0.81,66.0,0.02,0.9,1194.0,56229.0,1.0,0.06,0
24072558,9,95,8,260,103,2152,2.52,16.0,0.19,0.44,4858.0,70886.0,1.0,0.04,0
24081780,9,11,8,242,160,703,1.51,15.0,0.03,0.69,8633.0,814749.0,1.0,0.05,0
24083861,9,0,8,169,1033,5042,0.16,18.0,0.03,0.66,4393.0,51020.0,1.0,0.03,0
24092060,11,32,8,62,26,341,2.38,3.0,0.0,0.12,29797.0,247092.0,1.0,0.04,0
24093292,7,0,8,161,197,3796,0.82,29.0,0.14,0.6,2741.0,37725.0,1.0,0.04,0
24093538,14,0,8,64,150,2259,0.43,29.0,0.05,0.3,3012.0,179153.0,1.0,0.03,0
24096326,14,92,8,456,195,126,2.34,4.0,0.01,0.4,60185.0,1027091.0,1.0,0.04,0
24098150,14,29,8,71,36,727,1.97,17.0,0.06,0.95,4815.0,108165.0,1.0,0.09,0
24100161,10,0,8,34,51,176,0.67,2.0,0.05,0.45,122859.0,4005190.0,1.0,0.02,0
24101982,13,46,8,114,106,2479,1.08,40.0,0.02,0.53,1768.0,46421.0,1.0,0.07,0
24113097,13,19,8,62,52,431,1.19,2.0,0.0,0.21,58422.0,563046.0,1.0,0.04,0
24117196,10,34,8,192,267,5426,0.72,25.0,0.02,0.66,3168.0,43340.0,1.0,0.04,0
24117255,14,100,8,0,29,33,0.0,3.0,1.0,0.09,635737.0,10151827.0,1.0,0.46,0
24118334,13,105,8,356,3131,17844,0.11,18.0,0.11,0.74,4423.0,97086.0,1.0,0.05,0
24121384,10,0,8,117,58,896,2.02,33.0,0.05,0.82,1783.0,55921.0,1.0,0.07,0
24123372,8,0,8,30,48,1645,0.62,12.0,0.0,0.63,6751.0,98772.0,1.0,0.06,0
24123520,13,114,8,140,70,908,2.0,40.0,0.04,0.8,1464.0,47784.0,1.0,0.04,0
24128510,10,11,8,38,122,1296,0.31,4.0,0.04,0.54,46709.0,919523.0,1.0,0.02,0
24130951,12,107,8,932,765,931,1.22,11.0,0.46,0.38,7906.0,105167.0,2.0,0.04,0
24131030,14,27,7,624,339,7806,1.84,99.0,0.08,0.98,614.0,39019.0,1.0,0.07,0
24138814,9,50,8,281,296,5948,0.95,200.0,0.0,0.86,368.0,29009.0,1.0,0.05,0
24139222,8,50,8,24,22,71,1.09,1.0,0.1,0.06,317283.0,3250653.0,1.0,0.06,0
24143361,15,0,8,116,22,112,5.27,4.0,0.46,0.01,175603.0,17260928.0,1.0,0.11,0
24144333,11,159,8,226,225,1347,1.0,8.0,0.1,0.65,10003.0,138942.0,1.0,0.02,0
24145636,9,151,8,209,172,1814,1.22,17.0,0.07,0.7,4692.0,74230.0,1.0,0.02,0
24147841,8,0,8,51,152,4927,0.34,13.0,0.04,0.96,5998.0,104728.0,1.0,0.03,0
24156196,9,22,8,44,21,182,2.1,5.0,0.15,0.51,122143.0,7428223.0,1.0,0.04,0
24165157,11,20,8,39,31,694,1.26,8.0,0.16,0.62,10704.0,91170.0,1.0,0.04,0
24169457,10,0,8,109,83,228,1.31,2.0,0.0,0.42,95934.0,602340.0,1.0,0.04,0
24174722,7,78,8,1077,5075,960,0.21,17.0,0.28,0.52,5271.0,202548.0,2.0,0.06,0
24183861,9,9,8,122,55,621,2.22,5.0,0.14,0.37,17158.0,149195.0,1.0,0.03,0
24187989,6,155,8,250,382,3217,0.65,67.0,0.11,0.76,1090.0,33293.0,1.0,0.03,0
24188328,14,160,8,2965,3172,23333,0.93,40.0,0.01,0.0,1627.0,57116.0,0.0,0.08,0
24188540,9,119,8,424,235,3565,1.8,20.0,0.31,0.56,3714.0,51385.0,1.0,0.04,0
24190010,9,0,8,286,62,683,4.61,12.0,0.01,0.9,8715.0,244160.0,1.0,0.04,0
24191306,5,80,8,96,96,4134,1.0,100.0,0.0,0.87,401.0,21071.0,1.0,0.04,0
24192579,12,95,8,82,91,169,0.9,2.0,0.25,0.41,131491.0,2767995.0,1.0,0.03,0
24193930,14,29,7,512,568,11055,0.9,100.0,0.0,0.06,512.0,30088.0,1.0,0.0,0
24197663,11,50,8,101,168,766,0.6,10.0,0.1,0.37,8956.0,156830.0,1.0,0.02,0
24198102,13,15,8,73,68,2114,1.07,9.0,0.02,0.19,8964.0,81109.0,1.0,0.03,0
24203853,10,25,8,46,89,1630,0.52,11.0,0.28,0.42,7980.0,93110.0,1.0,0.04,0
24205972,9,18,8,64,66,835,0.97,6.0,0.11,0.41,13725.0,175098.0,1.0,0.04,0
24209712,7,34,8,109,78,880,1.4,7.0,0.28,0.43,13300.0,209454.0,1.0,0.03,0
24216744,14,123,8,41,170,5370,0.24,25.0,0.96,0.0,3078.0,39715.0,0.0,0.17,0
24221751,10,155,7,128,152,1889,0.84,9.0,0.22,0.18,9279.0,54049.0,1.0,0.03,0
24227951,13,13,8,21,1348,376,0.02,9.0,0.1,0.99,50526.0,4307198.0,3.0,0.09,0
24228635,14,107,8,90,34,343,2.65,4.0,0.02,0.73,25001.0,328374.0,1.0,0.08,0
24231730,15,52,8,42,40,355,1.05,9.0,0.54,0.55,10792.0,304348.0,1.0,0.05,0
24232917,10,47,8,10,818,3455,0.01,22.0,1.0,0.0,3438.0,39596.0,0.0,0.14,0
24245065,7,131,7,180,139,148,1.29,4.0,0.43,0.55,139839.0,3992863.0,1.0,0.03,0
24247572,12,155,8,654,828,7389,0.79,25.0,0.13,0.81,3354.0,145472.0,1.0,0.06,0
24248030,10,39,8,81,167,2496,0.49,13.0,0.06,0.54,6245.0,61552.0,1.0,0.04,0
24250281,11,63,8,64,339,1524,0.19,14.0,1.0,0.0,6066.0,172921.0,0.0,0.07,0
24258457,12,59,8,212,574,4941,0.37,29.0,0.18,0.5,2444.0,63125.0,1.0,0.07,0
24259879,11,0,8,74,61,1385,1.21,4.0,0.16,0.16,25980.0,233364.0,1.0,0.05,0
24273619,5,44,8,89,283,5326,0.31,22.0,0.02,0.6,4905.0,161133.0,1.0,0.04,0
24278614,6,57,8,99,74,993,1.34,3.0,0.24,0.4,41026.0,422000.0,1.0,0.05,0
24279262,13,48,7,118,118,1211,1.0,12.0,0.05,0.4,6465.0,59412.0,1.0,0.05,0
24279784,9,131,8,67,167,3539,0.4,40.0,0.03,0.41,1523.0,31343.0,1.0,0.04,0
24280954,10,46,8,81,50,967,1.62,5.0,0.1,0.44,16184.0,131647.0,2.0,0.04,0
24281321,14,9,8,92,349,5913,0.26,46.0,0.0,0.46,1484.0,34475.0,1.0,0.05,0
24286330,8,0,8,35,31,50,1.13,1.0,0.2,0.34,425454.0,3562094.0,1.0,0.02,0
24291951,13,147,8,12593,11837,5466,1.06,33.0,1.0,0.02,1999.0,12469.0,1.0,0.03,0
24296031,10,45,8,226,511,13058,0.44,50.0,0.01,0.4,1189.0,32500.0,1.0,0.04,0
24297662,15,0,8,205,293,5461,0.7,100.0,0.08,0.68,561.0,26130.0,1.0,0.08,0
24299656,8,64,8,55,55,342,1.0,4.0,0.37,0.47,30431.0,367971.0,1.0,0.08,0
24300225,4,91,8,261,467,12002,0.56,40.0,0.11,0.82,1635.0,38276.0,1.0,0.03,0
24302807,15,0,8,114,25,148,4.56,2.0,0.04,0.37,149558.0,2751876.0,1.0,0.04,0
24303874,12,59,8,508,799,7150,0.64,25.0,0.07,0.45,3307.0,97076.0,1.0,0.03,0
24304520,12,58,7,176,138,324,1.28,3.0,0.54,0.52,33631.0,524367.0,1.0,0.02,0
24304743,11,146,7,530,313,1351,1.69,6.0,0.4,0.69,15418.0,178494.0,1.0,0.04,0
24304852,6,76,8,362,259,5268,1.4,50.0,0.04,0.86,977.0,89761.0,1.0,0.05,0
24305712,6,0,8,3,4,758,0.75,12.0,0.0,0.0,7256.0,189532.0,0.0,0.1,0
24305848,9,0,8,43,12,46,3.58,1.0,0.11,0.13,217980.0,1720056.0,2.0,0.03,0
24308548,14,25,8,105,38,535,2.76,4.0,0.04,0.28,42559.0,530785.0,1.0,0.05,0
24311549,12,54,8,28,247,3093,0.11,28.0,0.05,0.68,2616.0,97737.0,1.0,0.03,0
24312495,8,0,8,330,166,1030,1.99,13.0,0.62,0.82,6097.0,85277.0,1.0,0.21,0
24313576,9,19,8,105,239,7714,0.44,40.0,0.02,0.72,1554.0,38946.0,1.0,0.04,0
24314852,11,24,8,237,257,3926,0.92,25.0,0.01,0.8,2903.0,47702.0,1.0,0.06,0
24315012,11,0,8,67,171,1148,0.39,12.0,0.03,0.79,6129.0,93261.0,1.0,0.03,0
24316388,14,0,8,30,16,307,1.88,3.0,0.0,0.2,35393.0,174714.0,1.0,0.04,0
24318486,12,129,8,242,448,11204,0.54,46.0,0.13,0.57,1327.0,51557.0,1.0,0.06,0
24321443,7,57,8,50,58,505,0.86,5.0,0.1,0.52,16510.0,153903.0,1.0,0.03,0
24324231,11,43,8,352,248,4833,1.42,33.0,0.06,0.59,2347.0,42780.0,2.0,0.05,0
24324375,11,35,8,114,92,117,1.24,1.0,0.13,0.15,192783.0,1287275.0,1.0,0.03,0
24325937,13,31,8,796,821,11690,0.97,25.0,0.0,0.8,2934.0,55623.0,1.0,0.03,0
24328783,14,42,8,30,33,661,0.91,8.0,0.0,0.2,10792.0,87066.0,1.0,0.04,0
24330125,6,0,8,67,48,1244,1.4,11.0,0.06,0.53,7963.0,174427.0,1.0,0.05,0
24332323,9,104,8,96,97,1361,0.99,33.0,0.0,0.32,1997.0,57032.0,1.0,0.05,0
24337519,10,88,8,87,41,512,2.12,6.0,0.14,0.6,14937.0,172128.0,1.0,0.07,0
24339554,14,41,8,340,178,3854,1.91,25.0,0.03,0.59,3033.0,82918.0,1.0,0.03,0
24341043,8,7,8,47,8,19,5.88,1.0,0.05,0.42,1102495.0,6840724.0,1.0,0.03,0
24341419,14,156,8,466,523,5488,0.89,50.0,0.06,0.79,1367.0,51136.0,1.0,0.04,0
24348117,8,34,8,1220,671,1715,1.82,6.0,0.03,0.7,76220.0,3696752.0,1.0,0.04,0
24360082,13,27,8,8,12,46,0.67,2.0,0.0,0.2,466908.0,8797569.0,1.0,0.1,0
24365037,12,73,8,1982,1176,1195,1.69,4.0,0.34,0.42,19098.0,108206.0,1.0,0.03,0
24369834,12,46,8,227,119,683,1.91,2.0,0.02,0.1,43597.0,296919.0,1.0,0.03,0
24379310,14,73,8,165,170,2304,0.97,20.0,0.15,0.69,4192.0,191553.0,1.0,0.06,0
24401473,13,0,8,41,16,38,2.56,1.0,0.0,0.34,566977.0,2929039.0,1.0,0.04,0
